week,open,high,low,close,source_rows,bad_hlc,bad_ohlc,first_date,last_date,null_rows,valid_hlc,valid_ohlc
1996-01-05,70.244712829589844,70.443138122558594,70.244712829589844,70.443138122558594,1,0,0,1996-01-01,1996-01-05,4,True,True
1996-01-12,,,,,0,0,0,1996-01-08,1996-01-12,5,False,False
1996-01-19,,,,,0,0,0,1996-01-15,1996-01-19,5,False,False
1996-01-26,,,,,0,0,0,1996-01-22,1996-01-26,5,False,False
1996-02-02,,,,,0,0,0,1996-01-29,1996-02-02,5,False,False
1996-02-09,,,,,0,0,0,1996-02-05,1996-02-09,5,False,False
1996-02-16,,,,,0,0,0,1996-02-12,1996-02-16,5,False,False
1996-02-23,,,,,0,0,0,1996-02-19,1996-02-23,5,False,False
1996-03-01,,,,,0,0,0,1996-02-26,1996-03-01,5,False,False
1996-03-08,68.458831787109375,68.458831787109375,68.458831787109375,68.458831787109375,1,0,0,1996-03-04,1996-03-08,4,True,True
1996-03-15,,,,,0,0,0,1996-03-11,1996-03-15,5,False,False
1996-03-22,,,,,0,0,0,1996-03-18,1996-03-22,5,False,False
1996-03-29,,,,,0,0,0,1996-03-25,1996-03-29,5,False,False
1996-04-05,75.403923034667969,78.380401611328125,75.403923034667969,78.380401611328125,1,0,0,1996-04-01,1996-04-05,4,True,True
1996-04-12,78.380401611328125,86.813728332519531,78.380401611328125,86.813728332519531,2,0,0,1996-04-08,1996-04-12,3,True,True
1996-04-19,87.309806823730469,90.286277770996094,87.309806823730469,87.309806823730469,2,0,0,1996-04-15,1996-04-19,3,True,True
1996-04-26,90.286277770996094,96.239219665527344,89.294120788574219,89.294120788574219,3,0,0,1996-04-22,1996-04-26,2,True,True
1996-05-03,92.270591735839844,109.13729858398438,92.270591735839844,106.65689849853516,4,0,0,1996-04-29,1996-05-03,1,True,True
1996-05-10,106.65689849853516,106.65689849853516,106.65689849853516,106.65689849853516,2,0,0,1996-05-06,1996-05-10,3,True,True
1996-05-17,108.14510345458984,108.14510345458984,106.65689849853516,106.65689849853516,2,0,0,1996-05-13,1996-05-17,3,True,True
1996-05-24,104.17649841308594,104.17649841308594,99.711769104003906,99.711769104003906,2,0,0,1996-05-20,1996-05-24,3,True,True
1996-05-31,101.19999694824219,101.19999694824219,101.19999694824219,101.19999694824219,1,0,0,1996-05-27,1996-05-31,4,True,True
1996-06-07,109.13729858398438,109.13729858398438,101.19999694824219,101.19999694824219,3,0,0,1996-06-03,1996-06-07,2,True,True
1996-06-14,103.18430328369141,103.18430328369141,99.215690612792969,99.215690612792969,4,0,0,1996-06-10,1996-06-14,1,True,True
1996-06-21,,,,,0,0,0,1996-06-17,1996-06-21,5,False,False
1996-06-28,,,,,0,0,0,1996-06-24,1996-06-28,5,False,False
1996-07-05,,,,,0,0,0,1996-07-01,1996-07-05,5,False,False
1996-07-12,,,,,0,0,0,1996-07-08,1996-07-12,5,False,False
1996-07-19,89.294120788574219,89.294120788574219,89.294120788574219,89.294120788574219,1,0,0,1996-07-15,1996-07-19,4,True,True
1996-07-26,,,,,0,0,0,1996-07-22,1996-07-26,5,False,False
1996-08-02,86.813728332519531,90.286277770996094,86.813728332519531,90.286277770996094,2,0,0,1996-07-29,1996-08-02,3,True,True
1996-08-09,86.813728332519531,86.813728332519531,83.341178894042969,83.341178894042969,3,0,0,1996-08-05,1996-08-09,2,True,True
1996-08-16,82.349021911621094,82.349021911621094,81.35687255859375,81.35687255859375,3,0,0,1996-08-12,1996-08-16,2,True,True
1996-08-23,81.35687255859375,81.35687255859375,79.372550964355469,79.372550964355469,2,0,0,1996-08-19,1996-08-23,3,True,True
1996-08-30,79.372550964355469,91.2784423828125,77.388236999511719,91.2784423828125,3,0,0,1996-08-26,1996-08-30,2,True,True
1996-09-06,95.247062683105469,95.247062683105469,89.294120788574219,89.294120788574219,2,0,0,1996-09-02,1996-09-06,3,True,True
1996-09-13,,,,,0,0,0,1996-09-09,1996-09-13,5,False,False
1996-09-20,89.294120788574219,89.294120788574219,87.309806823730469,89.294120788574219,2,0,0,1996-09-16,1996-09-20,3,True,True
1996-09-27,,,,,0,0,0,1996-09-23,1996-09-27,5,False,False
1996-10-04,86.317649841308594,89.294120788574219,86.317649841308594,89.294120788574219,1,0,0,1996-09-30,1996-10-04,4,True,True
1996-10-11,89.294120788574219,91.774520874023438,80.364707946777344,88.301971435546875,3,0,0,1996-10-07,1996-10-11,2,True,True
1996-10-18,89.294120788574219,89.294120788574219,89.294120788574219,89.294120788574219,1,0,0,1996-10-14,1996-10-18,4,True,True
1996-10-25,88.301971435546875,88.301971435546875,82.349021911621094,82.349021911621094,4,0,0,1996-10-21,1996-10-25,1,True,True
1996-11-01,86.317649841308594,117.07450103759766,86.317649841308594,99.215690612792969,5,0,0,1996-10-28,1996-11-01,0,True,True
1996-11-08,98.223541259765625,99.215690612792969,97.231376647949219,99.215690612792969,3,0,0,1996-11-04,1996-11-08,2,True,True
1996-11-15,99.215690612792969,105.16860198974609,98.223541259765625,105.16860198974609,4,0,0,1996-11-11,1996-11-15,1,True,True
1996-11-22,105.16860198974609,106.16079711914062,105.16860198974609,105.16860198974609,5,0,0,1996-11-18,1996-11-22,0,True,True
1996-11-29,105.16860198974609,106.16079711914062,105.16860198974609,105.16860198974609,5,0,0,1996-11-25,1996-11-29,0,True,True
1996-12-06,105.16860198974609,107.15290069580078,103.18430328369141,103.18430328369141,4,0,0,1996-12-02,1996-12-06,1,True,True
1996-12-13,105.16860198974609,105.16860198974609,104.17649841308594,104.17649841308594,3,0,0,1996-12-09,1996-12-13,2,True,True
1996-12-20,106.16079711914062,106.16079711914062,106.16079711914062,106.16079711914062,1,0,0,1996-12-16,1996-12-20,4,True,True
1996-12-27,,,,,0,0,0,1996-12-23,1996-12-27,5,False,False
1997-01-03,104.67259979248047,109.13729858398438,104.67259979248047,107.15290069580078,3,0,0,1996-12-30,1997-01-03,2,True,True
1997-01-10,108.14510345458984,111.61769866943359,108.14510345458984,111.61769866943359,4,0,0,1997-01-06,1997-01-10,1,True,True
1997-01-17,111.61769866943359,112.11370086669922,109.13729858398438,112.11370086669922,3,0,0,1997-01-13,1997-01-17,2,True,True
1997-01-24,112.11370086669922,112.11370086669922,108.14510345458984,111.12159729003906,5,0,0,1997-01-20,1997-01-24,0,True,True
1997-01-31,112.11370086669922,113.10590362548828,109.13729858398438,110.12940216064453,4,0,0,1997-01-27,1997-01-31,1,True,True
1997-02-07,109.13729858398438,109.13729858398438,108.14510345458984,108.14510345458984,2,0,0,1997-02-03,1997-02-07,3,True,True
1997-02-14,108.14510345458984,108.14510345458984,107.15290069580078,107.15290069580078,2,0,0,1997-02-10,1997-02-14,3,True,True
1997-02-21,107.15290069580078,107.15290069580078,107.15290069580078,107.15290069580078,2,0,0,1997-02-17,1997-02-21,3,True,True
1997-02-28,106.16079711914062,106.16079711914062,104.17649841308594,104.17649841308594,2,0,0,1997-02-24,1997-02-28,3,True,True
1997-03-07,103.18430328369141,103.18430328369141,102.19219970703125,102.19219970703125,2,0,0,1997-03-03,1997-03-07,3,True,True
1997-03-14,103.18430328369141,103.18430328369141,99.215690612792969,99.215690612792969,2,0,0,1997-03-10,1997-03-14,3,True,True
1997-03-21,101.10079956054688,104.17649841308594,98.223541259765625,104.17649841308594,5,0,0,1997-03-17,1997-03-21,0,True,True
1997-03-28,105.16860198974609,109.13729858398438,105.16860198974609,109.13729858398438,4,0,0,1997-03-24,1997-03-28,1,True,True
1997-04-04,109.13729858398438,114.09799957275391,108.14510345458984,114.09799957275391,4,0,0,1997-03-31,1997-04-04,1,True,True
1997-04-11,114.09799957275391,114.09799957275391,111.12159729003906,111.12159729003906,3,0,0,1997-04-07,1997-04-11,2,True,True
1997-04-18,107.15290069580078,107.15290069580078,107.15290069580078,107.15290069580078,1,0,0,1997-04-14,1997-04-18,4,True,True
1997-04-25,107.15290069580078,107.15290069580078,107.15290069580078,107.15290069580078,2,0,0,1997-04-21,1997-04-25,3,True,True
1997-05-02,105.16860198974609,105.16860198974609,105.16860198974609,105.16860198974609,1,0,0,1997-04-28,1997-05-02,4,True,True
1997-05-09,105.16860198974609,105.16860198974609,104.17649841308594,104.17649841308594,4,0,0,1997-05-05,1997-05-09,1,True,True
1997-05-16,101.19999694824219,105.16860198974609,99.215690612792969,104.17649841308594,5,0,0,1997-05-12,1997-05-16,0,True,True
1997-05-23,104.17649841308594,109.13729858398438,104.17649841308594,109.13729858398438,4,0,0,1997-05-19,1997-05-23,1,True,True
1997-05-30,114.09799957275391,114.09799957275391,111.12159729003906,111.12159729003906,4,0,0,1997-05-26,1997-05-30,1,True,True
1997-06-06,111.12159729003906,111.12159729003906,103.18430328369141,109.13729858398438,5,0,0,1997-06-02,1997-06-06,0,True,True
1997-06-13,109.13729858398438,111.12159729003906,104.17649841308594,111.12159729003906,4,0,0,1997-06-09,1997-06-13,1,True,True
1997-06-20,111.12159729003906,112.60980224609375,108.14510345458984,111.12159729003906,5,0,0,1997-06-16,1997-06-20,0,True,True
1997-06-27,111.12159729003906,112.11370086669922,111.12159729003906,111.61769866943359,5,0,0,1997-06-23,1997-06-27,0,True,True
1997-07-04,111.61769866943359,116.0823974609375,105.16860198974609,116.0823974609375,5,0,0,1997-06-30,1997-07-04,0,True,True
1997-07-11,116.0823974609375,116.0823974609375,116.0823974609375,116.0823974609375,5,0,0,1997-07-07,1997-07-11,0,True,True
1997-07-18,116.0823974609375,116.0823974609375,112.11370086669922,112.11370086669922,4,0,0,1997-07-14,1997-07-18,1,True,True
1997-07-25,112.11370086669922,112.11370086669922,107.15290069580078,107.15290069580078,5,0,0,1997-07-21,1997-07-25,0,True,True
1997-08-01,105.16860198974609,105.16860198974609,103.18430328369141,103.18430328369141,3,0,0,1997-07-28,1997-08-01,2,True,True
1997-08-08,103.18430328369141,103.18430328369141,103.18430328369141,103.18430328369141,5,0,0,1997-08-04,1997-08-08,0,True,True
1997-08-15,103.18430328369141,105.16860198974609,103.18430328369141,105.16860198974609,5,0,0,1997-08-11,1997-08-15,0,True,True
1997-08-22,105.16860198974609,105.16860198974609,103.18430328369141,103.18430328369141,5,0,0,1997-08-18,1997-08-22,0,True,True
1997-08-29,103.18430328369141,103.18430328369141,99.215690612792969,99.215690612792969,5,0,0,1997-08-25,1997-08-29,0,True,True
1997-09-05,99.215690612792969,99.215690612792969,99.215690612792969,99.215690612792969,5,0,0,1997-09-01,1997-09-05,0,True,True
1997-09-12,99.215690612792969,99.215690612792969,99.215690612792969,99.215690612792969,5,0,0,1997-09-08,1997-09-12,0,True,True
1997-09-19,99.215690612792969,109.13729858398438,97.231376647949219,109.13729858398438,5,0,0,1997-09-15,1997-09-19,0,True,True
1997-09-26,109.13729858398438,112.11370086669922,109.13729858398438,112.11370086669922,5,0,0,1997-09-22,1997-09-26,0,True,True
1997-10-03,112.11370086669922,112.11370086669922,112.11370086669922,112.11370086669922,5,0,0,1997-09-29,1997-10-03,0,True,True
1997-10-10,112.11370086669922,112.11370086669922,112.11370086669922,112.11370086669922,5,0,0,1997-10-06,1997-10-10,0,True,True
1997-10-17,112.11370086669922,112.11370086669922,98.223541259765625,98.223541259765625,5,0,0,1997-10-13,1997-10-17,0,True,True
1997-10-24,98.223541259765625,98.223541259765625,98.223541259765625,98.223541259765625,5,0,0,1997-10-20,1997-10-24,0,True,True
1997-10-31,98.223541259765625,98.223541259765625,97.231376647949219,97.231376647949219,4,0,0,1997-10-27,1997-10-31,1,True,True
1997-11-07,97.231376647949219,98.223541259765625,97.231376647949219,98.223541259765625,5,0,0,1997-11-03,1997-11-07,0,True,True
1997-11-14,98.223541259765625,98.223541259765625,96.239219665527344,96.239219665527344,5,0,0,1997-11-10,1997-11-14,0,True,True
1997-11-21,96.239219665527344,96.239219665527344,95.247062683105469,95.247062683105469,5,0,0,1997-11-17,1997-11-21,0,True,True
1997-11-28,95.247062683105469,95.247062683105469,93.262748718261719,93.262748718261719,5,0,0,1997-11-24,1997-11-28,0,True,True
1997-12-05,95.247062683105469,102.19219970703125,94.254913330078125,102.19219970703125,4,0,0,1997-12-01,1997-12-05,1,True,True
1997-12-12,102.19219970703125,104.17649841308594,102.19219970703125,103.18430328369141,5,0,0,1997-12-08,1997-12-12,0,True,True
1997-12-19,103.18430328369141,107.15290069580078,103.18430328369141,105.66470336914062,5,0,0,1997-12-15,1997-12-19,0,True,True
1997-12-26,105.66470336914062,106.65689849853516,105.66470336914062,106.65689849853516,3,0,0,1997-12-22,1997-12-26,2,True,True
1998-01-02,106.65689849853516,109.13729858398438,106.65689849853516,109.13729858398438,3,0,0,1997-12-29,1998-01-02,2,True,True
1998-01-09,109.13729858398438,109.13729858398438,103.18430328369141,104.17649841308594,5,0,0,1998-01-05,1998-01-09,0,True,True
1998-01-16,104.17649841308594,112.11370086669922,104.17649841308594,112.11370086669922,5,0,0,1998-01-12,1998-01-16,0,True,True
1998-01-23,112.11370086669922,112.11370086669922,112.11370086669922,112.11370086669922,5,0,0,1998-01-19,1998-01-23,0,True,True
1998-01-30,112.11370086669922,114.59410095214844,109.13729858398438,113.60199737548828,5,0,0,1998-01-26,1998-01-30,0,True,True
1998-02-06,113.60199737548828,116.0823974609375,113.10590362548828,114.09799957275391,5,0,0,1998-02-02,1998-02-06,0,True,True
1998-02-13,114.09799957275391,115.09020233154297,114.09799957275391,114.09799957275391,4,0,0,1998-02-09,1998-02-13,1,True,True
1998-02-20,114.09799957275391,114.09799957275391,114.09799957275391,114.09799957275391,5,0,0,1998-02-16,1998-02-20,0,True,True
1998-02-27,114.09799957275391,114.09799957275391,104.17649841308594,114.09799957275391,5,0,0,1998-02-23,1998-02-27,0,True,True
1998-03-06,114.09799957275391,115.09020233154297,113.10590362548828,115.09020233154297,4,0,0,1998-03-02,1998-03-06,1,True,True
1998-03-13,112.11370086669922,112.11370086669922,112.11370086669922,112.11370086669922,3,0,0,1998-03-09,1998-03-13,2,True,True
1998-03-20,112.11370086669922,114.09799957275391,111.12159729003906,112.11370086669922,5,0,0,1998-03-16,1998-03-20,0,True,True
1998-03-27,112.11370086669922,114.09799957275391,112.11370086669922,114.09799957275391,5,0,0,1998-03-23,1998-03-27,0,True,True
1998-04-03,114.09799957275391,116.57839965820312,112.11370086669922,112.11370086669922,5,0,0,1998-03-30,1998-04-03,0,True,True
1998-04-10,119.05879974365234,124.01959991455078,114.09799957275391,114.09799957275391,3,0,0,1998-04-06,1998-04-10,2,True,True
1998-04-17,114.09799957275391,114.09799957275391,112.70899963378906,112.70899963378906,4,0,0,1998-04-13,1998-04-17,1,True,True
1998-04-24,112.70899963378906,114.09799957275391,112.11370086669922,114.09799957275391,5,0,0,1998-04-20,1998-04-24,0,True,True
1998-05-01,114.09799957275391,117.07450103759766,114.09799957275391,117.07450103759766,4,0,0,1998-04-27,1998-05-01,1,True,True
1998-05-08,117.07450103759766,117.07450103759766,117.07450103759766,117.07450103759766,5,0,0,1998-05-04,1998-05-08,0,True,True
1998-05-15,119.05879974365234,121.04309844970703,119.05879974365234,121.04309844970703,1,0,0,1998-05-11,1998-05-15,4,True,True
1998-05-22,121.04309844970703,126.5,121.04309844970703,126.5,4,0,0,1998-05-18,1998-05-22,1,True,True
1998-05-29,126.40080261230469,133.94119262695312,126.40080261230469,133.94119262695312,3,0,0,1998-05-25,1998-05-29,2,True,True
1998-06-05,133.94119262695312,133.94119262695312,130.96470642089844,130.96470642089844,3,0,0,1998-06-01,1998-06-05,2,True,True
1998-06-12,130.96470642089844,133.84199523925781,124.01959991455078,133.84199523925781,5,0,0,1998-06-08,1998-06-12,0,True,True
1998-06-19,133.84199523925781,133.94119262695312,130.96470642089844,130.96470642089844,5,0,0,1998-06-15,1998-06-19,0,True,True
1998-06-26,130.96470642089844,130.96470642089844,128.98039245605469,128.98039245605469,5,0,0,1998-06-22,1998-06-26,0,True,True
1998-07-03,128.98039245605469,128.98039245605469,128.98039245605469,128.98039245605469,5,0,0,1998-06-29,1998-07-03,0,True,True
1998-07-10,126.99610137939453,128.98039245605469,126.99610137939453,128.98039245605469,4,0,0,1998-07-06,1998-07-10,1,True,True
1998-07-17,128.98039245605469,133.94119262695312,128.98039245605469,132.94900512695312,5,0,0,1998-07-13,1998-07-17,0,True,True
1998-07-24,132.94900512695312,132.94900512695312,128.98039245605469,128.98039245605469,4,0,0,1998-07-20,1998-07-24,1,True,True
1998-07-31,128.98039245605469,128.98039245605469,128.98039245605469,128.98039245605469,3,0,0,1998-07-27,1998-07-31,2,True,True
1998-08-07,128.98039245605469,134.93330383300781,128.98039245605469,134.93330383300781,4,0,0,1998-08-03,1998-08-07,1,True,True
1998-08-14,134.93330383300781,134.93330383300781,124.01959991455078,124.01959991455078,5,0,0,1998-08-10,1998-08-14,0,True,True
1998-08-21,124.01959991455078,124.01959991455078,124.01959991455078,124.01959991455078,5,0,0,1998-08-17,1998-08-21,0,True,True
1998-08-28,124.01959991455078,129.87330627441406,119.05879974365234,119.05879974365234,5,0,0,1998-08-24,1998-08-28,0,True,True
1998-09-04,119.05879974365234,119.05879974365234,117.07450103759766,119.05879974365234,5,0,0,1998-08-31,1998-09-04,0,True,True
1998-09-11,119.05879974365234,119.05879974365234,117.07450103759766,117.07450103759766,5,0,0,1998-09-07,1998-09-11,0,True,True
1998-09-18,117.07450103759766,117.07450103759766,117.07450103759766,117.07450103759766,5,0,0,1998-09-14,1998-09-18,0,True,True
1998-09-25,117.07450103759766,117.07450103759766,113.10590362548828,114.09799957275391,5,0,0,1998-09-21,1998-09-25,0,True,True
1998-10-02,114.09799957275391,130.96470642089844,114.09799957275391,130.96470642089844,4,0,0,1998-09-28,1998-10-02,1,True,True
1998-10-09,,,,,0,0,0,1998-10-05,1998-10-09,5,False,False
1998-10-16,,,,,0,0,0,1998-10-12,1998-10-16,5,False,False
1998-10-23,,,,,0,0,0,1998-10-19,1998-10-23,5,False,False
1998-10-30,,,,,0,0,0,1998-10-26,1998-10-30,5,False,False
1998-11-06,123.02749633789062,123.02749633789062,123.02749633789062,123.02749633789062,1,0,0,1998-11-02,1998-11-06,4,True,True
1998-11-13,123.02749633789062,133.94119262695312,123.02749633789062,123.02749633789062,5,0,0,1998-11-09,1998-11-13,0,True,True
1998-11-20,123.02749633789062,138.90199279785156,122.03530120849609,138.90199279785156,5,0,0,1998-11-16,1998-11-20,0,True,True
1998-11-27,138.90199279785156,143.86279296875,136.91769409179688,143.86279296875,5,0,0,1998-11-23,1998-11-27,0,True,True
1998-12-04,143.86279296875,143.86279296875,129.07960510253906,143.86279296875,5,0,0,1998-11-30,1998-12-04,0,True,True
1998-12-11,143.86279296875,158.74510192871094,143.86279296875,158.74510192871094,5,0,0,1998-12-07,1998-12-11,0,True,True
1998-12-18,154.77650451660156,161.72160339355469,154.77650451660156,161.72160339355469,5,0,0,1998-12-14,1998-12-18,0,True,True
1998-12-25,161.72160339355469,188.50979614257812,158.74510192871094,188.50979614257812,3,0,0,1998-12-21,1998-12-25,2,True,True
1999-01-01,188.50979614257812,188.50979614257812,185.53329467773438,188.50979614257812,3,0,0,1998-12-28,1999-01-01,2,True,True
1999-01-08,188.50979614257812,188.50979614257812,178.58819580078125,183.54899597167969,5,0,0,1999-01-04,1999-01-08,0,True,True
1999-01-15,183.54899597167969,193.47059631347656,176.60389709472656,193.47059631347656,5,0,0,1999-01-11,1999-01-15,0,True,True
1999-01-22,193.47059631347656,198.431396484375,193.47059631347656,198.431396484375,5,0,0,1999-01-18,1999-01-22,0,True,True
1999-01-29,198.431396484375,198.431396484375,193.47059631347656,198.431396484375,5,0,0,1999-01-25,1999-01-29,0,True,True
1999-02-05,198.431396484375,208.35299682617188,198.431396484375,208.35299682617188,5,0,0,1999-02-01,1999-02-05,0,True,True
1999-02-12,208.35299682617188,208.35299682617188,198.53059387207031,198.53059387207031,5,0,0,1999-02-08,1999-02-12,0,True,True
1999-02-19,198.53059387207031,208.35299682617188,196.44709777832031,203.39219665527344,5,0,0,1999-02-15,1999-02-19,0,True,True
1999-02-26,203.39219665527344,206.36860656738281,196.44709777832031,196.44709777832031,4,0,0,1999-02-22,1999-02-26,1,True,True
1999-03-05,196.44709777832031,196.44709777832031,195.95100402832031,196.44709777832031,5,0,0,1999-03-01,1999-03-05,0,True,True
1999-03-12,196.44709777832031,196.44709777832031,193.47059631347656,193.47059631347656,5,0,0,1999-03-08,1999-03-12,0,True,True
1999-03-19,196.44709777832031,196.44709777832031,193.47059631347656,193.47059631347656,4,0,0,1999-03-15,1999-03-19,1,True,True
1999-03-26,193.47059631347656,203.39219665527344,192.4783935546875,198.431396484375,5,0,0,1999-03-22,1999-03-26,0,True,True
1999-04-02,198.431396484375,208.35299682617188,198.431396484375,206.36860656738281,4,0,0,1999-03-29,1999-04-02,1,True,True
1999-04-09,206.36860656738281,208.35299682617188,198.431396484375,198.431396484375,4,0,0,1999-04-05,1999-04-09,1,True,True
1999-04-16,198.431396484375,208.35299682617188,198.431396484375,208.15449523925781,5,0,0,1999-04-12,1999-04-16,0,True,True
1999-04-23,205.87260437011719,208.35299682617188,203.39219665527344,203.39219665527344,5,0,0,1999-04-19,1999-04-23,0,True,True
1999-04-30,203.39219665527344,205.87260437011719,203.39219665527344,205.87260437011719,5,0,0,1999-04-26,1999-04-30,0,True,True
1999-05-07,205.87260437011719,210.83329772949219,203.39219665527344,210.83329772949219,5,0,0,1999-05-03,1999-05-07,0,True,True
1999-05-14,213.31370544433594,216.29020690917969,208.35299682617188,212.32159423828125,4,0,0,1999-05-10,1999-05-14,1,True,True
1999-05-21,212.32159423828125,223.23530578613281,208.35299682617188,223.23530578613281,4,0,0,1999-05-17,1999-05-21,1,True,True
1999-05-28,223.23530578613281,231.172607421875,218.27450561523438,224.22749328613281,4,0,0,1999-05-24,1999-05-28,1,True,True
1999-06-04,224.22749328613281,230.18040466308594,220.75489807128906,228.19610595703125,5,0,0,1999-05-31,1999-06-04,0,True,True
1999-06-11,228.19610595703125,239.10980224609375,228.19610595703125,238.11770629882812,5,0,0,1999-06-07,1999-06-11,0,True,True
1999-06-18,238.11770629882812,257.96078491210938,238.11770629882812,257.96078491210938,5,0,0,1999-06-14,1999-06-18,0,True,True
1999-06-25,257.96078491210938,257.96078491210938,250.02349853515625,257.46469116210938,5,0,0,1999-06-21,1999-06-25,0,True,True
1999-07-02,257.46469116210938,257.96078491210938,250.51960754394531,257.46469116210938,5,0,0,1999-06-28,1999-07-02,0,True,True
1999-07-09,257.46469116210938,257.96078491210938,252.00790405273438,255.97650146484375,5,0,0,1999-07-05,1999-07-09,0,True,True
1999-07-16,259.5,259.5,255,259,4,0,0,1999-07-12,1999-07-16,1,True,True
1999-07-23,259,259,259,259,5,0,0,1999-07-19,1999-07-23,0,True,True
1999-07-30,259,259,240,247,5,0,0,1999-07-26,1999-07-30,0,True,True
1999-08-06,245,245,242,242,5,0,0,1999-08-02,1999-08-06,0,True,True
1999-08-13,242,252.5,240,249,5,0,0,1999-08-09,1999-08-13,0,True,True
1999-08-20,249,255,249,255,5,0,0,1999-08-16,1999-08-20,0,True,True
1999-08-27,255,255,243,243,5,0,0,1999-08-23,1999-08-27,0,True,True
1999-09-03,243,250,243,250,4,0,0,1999-08-30,1999-09-03,1,True,True
1999-09-10,245,247,240,242,5,0,0,1999-09-06,1999-09-10,0,True,True
1999-09-17,242,270,242,270,5,0,0,1999-09-13,1999-09-17,0,True,True
1999-09-24,270,290,267.5,280,5,0,0,1999-09-20,1999-09-24,0,True,True
1999-10-01,282,298,280,290,5,0,0,1999-09-27,1999-10-01,0,True,True
1999-10-08,295,300,287.5,287.5,5,0,0,1999-10-04,1999-10-08,0,True,True
1999-10-15,287.5,307.5,287,300,5,0,0,1999-10-11,1999-10-15,0,True,True
1999-10-22,300,315,300,311,5,0,0,1999-10-18,1999-10-22,0,True,True
1999-10-29,311,315,309,314,5,0,0,1999-10-25,1999-10-29,0,True,True
1999-11-05,314,332,314,330,5,0,0,1999-11-01,1999-11-05,0,True,True
1999-11-12,330,345,328,340,4,0,0,1999-11-08,1999-11-12,1,True,True
1999-11-19,340,352.5,340,350,5,0,0,1999-11-15,1999-11-19,0,True,True
1999-11-26,350,380,350,377.5,5,0,0,1999-11-22,1999-11-26,0,True,True
1999-12-03,377.5,386,370.10000610351562,386,5,0,0,1999-11-29,1999-12-03,0,True,True
1999-12-10,386,410,383,398,5,0,0,1999-12-06,1999-12-10,0,True,True
1999-12-17,398,420,395,404,5,0,0,1999-12-13,1999-12-17,0,True,True
1999-12-24,405,408.5,401,407,4,0,0,1999-12-20,1999-12-24,1,True,True
1999-12-31,407,427.5,407,427.5,4,0,0,1999-12-27,1999-12-31,1,True,True
2000-01-07,427,427,405.10000610351562,414,4,0,0,2000-01-03,2000-01-07,1,True,True
